utt_id,f0_log_mean_norm,f0_log_range_norm,mfcc_0_vowel_var,speaking_rate,jitterLocal_sma3nz_mean,jitterLocal_sma3nz_var,shimmerLocaldB_sma3nz_mean,shimmerLocaldB_sma3nz_var,HNRdBACF_sma3nz_mean,HNRdBACF_sma3nz_var,logRelF0-H1-H2_sma3nz_mean,logRelF0-H1-H2_sma3nz_var,voicing_to_frames_ratio,articulation_rate,a_F2_mean_norm,a_F3_mean_norm
29,0.1724955455250993,-0.2662747484313795,2355.693457059874,12.377825578323712,0.0072757215,0.000228056233027,0.41226998,0.5860283374786377,2.7301416,17.85631561279297,1.7559683,33.70384979248047,0.4545454545454545,17.826086956521742,205.8052068287882,199.50669821459496
30,0.1913793629442013,-0.2316173894033818,3461.451775518537,15.24380720332365,0.018232504,0.0028796209953725,0.59234774,0.8180296421051025,3.6520774,18.70843505859375,3.0960505,59.33770751953125,0.6011560693641619,16.21639583956402,234.9161382013374,371.6989040969479
32,0.1605120971534956,0.3633339405772379,4438.90880271634,10.686458515563835,0.008069596,0.0001465052046114,0.5526768,0.5507458448410034,4.8107357,23.018314361572266,2.6737146,102.70608520507812,0.9174311926605504,12.5,51.5432666843094,236.89840100097263
33,0.1326669984479167,-0.3702468255153718,1352.5272749679525,13.830228289920562,0.005827562,0.0001778066798578,0.4106382,0.5395844578742981,2.7573104,16.374406814575195,0.98110944,28.33234977722168,0.3430656934306569,17.741935483870968,212.90510878957252,192.24343024073823
34,-0.04813964476131,0.2304807309699145,2929.917381056234,7.803275322141794,0.005101043,8.499873365508392e-05,0.3587688,0.3351995646953583,3.56767,19.68372917175293,1.0361937,55.5993537902832,0.4571428571428571,9.79381443298969,,
37,-0.027808384091684,0.2824667695119102,5028.941779791516,7.817168586794892,0.009892409,0.0001629337639315,0.84304035,0.7828554511070251,4.1687407,16.944896697998047,6.8281417,99.5662841796875,0.82,8.823529411764707,,
38,0.2598449939639451,-0.1680788978520538,6919.0365663906405,10.611617134180252,0.0071410546,0.0002434173366054,0.43072653,0.6425464153289795,3.064976,21.09122657775879,1.78031,42.68830871582031,0.5615384615384615,14.414414414414416,-115.39167483615849,100.04386883722964
39,0.1236594041412093,0.6290403597918829,4018.3105711950666,11.926517264595557,0.012356945,0.0009021179866977,0.5841676,0.6855879426002502,3.577564,18.182558059692383,1.5394012,53.02421569824219,0.7008928571428571,15.346534653465346,107.4960512973571,148.59629573781467
40,0.2537666485138299,-0.0178970087307325,2765.9566004410844,10.928408803440425,0.008396519,0.0010305662872269,0.4918094,0.8218186497688293,3.4488,21.86378288269043,3.2639792,73.11690521240234,0.6551724137931034,12.960000000000004,98.99842324950282,156.73259013233746
44,0.1693949289565415,-0.2027362568800516,3150.2268807775818,11.437908496732026,0.00806457,0.0012945953058078,0.34594688,0.6056744456291199,1.9295974,11.38617706298828,0.7464948,37.89215850830078,0.4339622641509434,14.893617021276595,70.9574695913816,202.2667544358792
45,0.321141124076731,-0.1680788978520538,5892.60190577209,7.45312681961104,0.0068469336,0.0002544845920056,0.4513319,0.8080568313598633,3.6784766,25.302021026611328,4.118826,60.66132354736328,0.6344086021505376,10.95890410958904,109.01923922435503,424.03570077213953
46,0.266765310245642,-0.1160928593100582,2240.693091316416,10.523857244894913,0.009538699,0.0010598523076623,0.48179352,0.563439667224884,3.327084,20.011960983276367,3.7540956,53.18807601928711,0.4803149606299212,13.191489361702128,89.84851538297926,293.8639735862821
49,0.4268425702345313,0.4671973136997448,2731.6825463442133,3.5549614819923425,0.009501316,0.0004299067950341,0.5339955,1.0755159854888916,1.8485292,8.166180610656738,-0.14814381,34.6685905456543,0.5918367346938775,4.123711340206186,,
